datetime,site_id,variable,depth,observation
2021-11-16T00:00:00Z,sunp,temperature,3,NA
2021-11-16T00:00:00Z,sunp,temperature,4,NA
2021-11-16T00:00:00Z,sunp,temperature,5,NA
2021-11-16T00:00:00Z,sunp,temperature,6,NA
2021-11-16T00:00:00Z,sunp,temperature,7,NA
2021-11-16T00:00:00Z,sunp,temperature,8,NA
2021-11-16T00:00:00Z,sunp,temperature,9,NA
2021-11-16T00:00:00Z,sunp,temperature,10,NA
2021-11-23T00:00:00Z,sunp,temperature,1,NA
2021-11-23T00:00:00Z,sunp,temperature,2,NA
2021-11-23T00:00:00Z,sunp,temperature,3,NA
2021-11-23T00:00:00Z,sunp,temperature,4,NA
2021-11-23T00:00:00Z,sunp,temperature,5,NA
2021-11-23T00:00:00Z,sunp,temperature,6,NA
2021-11-23T00:00:00Z,sunp,temperature,7,NA
2021-11-23T00:00:00Z,sunp,temperature,8,NA
2021-11-23T00:00:00Z,sunp,temperature,9,NA
2021-11-23T00:00:00Z,sunp,temperature,10,NA
2021-12-17T00:00:00Z,sunp,temperature,1,NA
2021-12-17T00:00:00Z,sunp,temperature,2,NA
2021-12-17T00:00:00Z,sunp,temperature,3,NA
2021-12-17T00:00:00Z,sunp,temperature,4,NA
2021-12-17T00:00:00Z,sunp,temperature,5,NA
2021-12-17T00:00:00Z,sunp,temperature,6,NA
2021-12-17T00:00:00Z,sunp,temperature,7,NA
2021-12-17T00:00:00Z,sunp,temperature,8,NA
2021-12-17T00:00:00Z,sunp,temperature,9,NA
2021-12-17T00:00:00Z,sunp,temperature,10,NA
2022-05-10T00:00:00Z,sunp,temperature,1,8.978575597222223
2022-05-10T00:00:00Z,sunp,temperature,2,8.990760402777777
2022-05-10T00:00:00Z,sunp,temperature,3,8.970852305555555
2022-05-10T00:00:00Z,sunp,temperature,4,8.922123361111112
2022-05-10T00:00:00Z,sunp,temperature,5,8.870263194444444
2022-05-10T00:00:00Z,sunp,temperature,6,8.869802069444445
2022-05-10T00:00:00Z,sunp,temperature,7,8.79682882638889
2022-05-10T00:00:00Z,sunp,temperature,8,8.734827458333333
2022-05-10T00:00:00Z,sunp,temperature,9,8.69976654861111
2022-05-10T00:00:00Z,sunp,temperature,10,8.624654354166667
2022-05-18T00:00:00Z,sunp,temperature,1,14.680311180555556
2022-05-18T00:00:00Z,sunp,temperature,2,14.685319930555556
2022-05-18T00:00:00Z,sunp,temperature,3,14.611916944444443
2022-05-18T00:00:00Z,sunp,temperature,4,14.18061173611111
2022-05-18T00:00:00Z,sunp,temperature,5,13.37879125
2022-05-18T00:00:00Z,sunp,temperature,6,11.868904305555557
2022-05-18T00:00:00Z,sunp,temperature,7,10.479376041666669
2022-05-18T00:00:00Z,sunp,temperature,8,9.811852034722222
2022-05-18T00:00:00Z,sunp,temperature,9,9.181151652777778
2022-05-18T00:00:00Z,sunp,temperature,10,8.8994107569444445
2022-06-19T00:00:00Z,sunp,temperature,1,18.48168451388889
2022-06-19T00:00:00Z,sunp,temperature,2,18.515113055555556
2022-06-19T00:00:00Z,sunp,temperature,3,18.53114631944445
2022-06-19T00:00:00Z,sunp,temperature,4,18.51473861111111
2022-06-19T00:00:00Z,sunp,temperature,5,18.488119861111112
2022-06-19T00:00:00Z,sunp,temperature,6,18.503995416666665
2022-06-19T00:00:00Z,sunp,temperature,7,18.400818402777777
2022-06-19T00:00:00Z,sunp,temperature,8,15.717975625
2022-06-19T00:00:00Z,sunp,temperature,9,13.265366944444445
2022-06-19T00:00:00Z,sunp,temperature,10,11.684726118055556
2022-07-13T00:00:00Z,sunp,temperature,1,23.11612743055555
2022-07-13T00:00:00Z,sunp,temperature,2,23.025929930555556
2022-07-13T00:00:00Z,sunp,temperature,3,22.863131666666668
2022-07-13T00:00:00Z,sunp,temperature,4,22.719605416666667
2022-07-13T00:00:00Z,sunp,temperature,5,22.467452291666667
2022-07-13T00:00:00Z,sunp,temperature,6,22.258237569444443
2022-07-13T00:00:00Z,sunp,temperature,7,20.000015347222224
2022-07-13T00:00:00Z,sunp,temperature,8,16.710181527777777
2022-07-13T00:00:00Z,sunp,temperature,9,14.539168125
2022-07-13T00:00:00Z,sunp,temperature,10,12.647734513888889
2022-07-29T00:00:00Z,sunp,temperature,1,24.915606319444443
2022-07-29T00:00:00Z,sunp,temperature,2,24.930985347222222
2022-07-29T00:00:00Z,sunp,temperature,3,24.91383423611111
2022-07-29T00:00:00Z,sunp,temperature,4,24.853673819444445
2022-07-29T00:00:00Z,sunp,temperature,5,24.604827430555556
2022-07-29T00:00:00Z,sunp,temperature,6,23.748360625
2022-07-29T00:00:00Z,sunp,temperature,7,21.245247708333338
2022-07-29T00:00:00Z,sunp,temperature,8,18.256976319444444
2022-07-29T00:00:00Z,sunp,temperature,9,15.202093472222222
2022-07-29T00:00:00Z,sunp,temperature,10,13.14065888888889
2022-08-14T00:00:00Z,sunp,temperature,1,24.486461180555555
2022-08-14T00:00:00Z,sunp,temperature,2,24.433128958333334
2022-08-14T00:00:00Z,sunp,temperature,3,24.389524791666663
2022-08-14T00:00:00Z,sunp,temperature,4,24.32649423611111
2022-08-14T00:00:00Z,sunp,temperature,5,24.255127152777774
2022-08-14T00:00:00Z,sunp,temperature,6,24.20140340277778
2022-08-14T00:00:00Z,sunp,temperature,7,22.563835208333337
2022-08-14T00:00:00Z,sunp,temperature,8,19.35683277777778
2022-08-14T00:00:00Z,sunp,temperature,9,16.037556180555555
2022-08-14T00:00:00Z,sunp,temperature,10,13.739458819444444
2022-08-30T00:00:00Z,sunp,temperature,1,23.98610215277778
2022-08-30T00:00:00Z,sunp,temperature,2,23.954475972222223
2022-08-30T00:00:00Z,sunp,temperature,3,23.848091458333332
2022-08-30T00:00:00Z,sunp,temperature,4,23.73526118055555
2022-08-30T00:00:00Z,sunp,temperature,5,23.65495048611111
2022-08-30T00:00:00Z,sunp,temperature,6,23.62849125
2022-08-30T00:00:00Z,sunp,temperature,7,23.528583680555556
2022-08-30T00:00:00Z,sunp,temperature,8,21.843348819444444
2022-08-30T00:00:00Z,sunp,temperature,9,17.13805361111111
2022-08-30T00:00:00Z,sunp,temperature,10,14.26573673611111
2022-09-15T00:00:00Z,sunp,temperature,1,21.34820236111111
2022-09-15T00:00:00Z,sunp,temperature,2,21.382448194444443
2022-09-15T00:00:00Z,sunp,temperature,3,21.39978347222222
2022-09-15T00:00:00Z,sunp,temperature,4,21.382497222222224
2022-09-15T00:00:00Z,sunp,temperature,5,21.358465416666668
2022-09-15T00:00:00Z,sunp,temperature,6,21.387043333333335
2022-09-15T00:00:00Z,sunp,temperature,7,21.35628826388889
2022-09-15T00:00:00Z,sunp,temperature,8,21.17291652777778
2022-09-15T00:00:00Z,sunp,temperature,9,19.394996458333335
2022-09-15T00:00:00Z,sunp,temperature,10,15.644827847222222
2022-11-10T00:00:00Z,sunp,temperature,1,NA
2022-11-10T00:00:00Z,sunp,temperature,2,NA
2022-11-10T00:00:00Z,sunp,temperature,3,NA
2022-11-10T00:00:00Z,sunp,temperature,4,NA
2022-11-10T00:00:00Z,sunp,temperature,5,NA
2022-11-10T00:00:00Z,sunp,temperature,6,NA
2022-11-10T00:00:00Z,sunp,temperature,7,NA
2022-11-10T00:00:00Z,sunp,temperature,8,NA
2022-11-10T00:00:00Z,sunp,temperature,9,NA
2022-11-10T00:00:00Z,sunp,temperature,10,NA
2022-11-26T00:00:00Z,sunp,temperature,1,NA
2022-11-26T00:00:00Z,sunp,temperature,2,NA
2022-11-26T00:00:00Z,sunp,temperature,3,NA
2022-11-26T00:00:00Z,sunp,temperature,4,NA
2022-11-26T00:00:00Z,sunp,temperature,5,NA
2022-11-26T00:00:00Z,sunp,temperature,6,NA
2022-11-26T00:00:00Z,sunp,temperature,7,NA
2022-11-26T00:00:00Z,sunp,temperature,8,NA
2022-11-26T00:00:00Z,sunp,temperature,9,NA
2022-11-26T00:00:00Z,sunp,temperature,10,NA
2022-12-12T00:00:00Z,sunp,temperature,1,NA
2022-12-12T00:00:00Z,sunp,temperature,2,NA
2022-12-12T00:00:00Z,sunp,temperature,3,NA
2022-12-12T00:00:00Z,sunp,temperature,4,NA
2022-12-12T00:00:00Z,sunp,temperature,5,NA
2022-12-12T00:00:00Z,sunp,temperature,6,NA
2022-12-12T00:00:00Z,sunp,temperature,7,NA
2022-12-12T00:00:00Z,sunp,temperature,8,NA
2022-12-12T00:00:00Z,sunp,temperature,9,NA
2022-12-12T00:00:00Z,sunp,temperature,10,NA
2023-05-13T00:00:00Z,sunp,temperature,1,NA
2023-05-13T00:00:00Z,sunp,temperature,2,NA
2023-05-13T00:00:00Z,sunp,temperature,3,NA
2023-05-13T00:00:00Z,sunp,temperature,4,NA
2023-05-13T00:00:00Z,sunp,temperature,5,NA
2023-05-13T00:00:00Z,sunp,temperature,6,NA
2023-05-13T00:00:00Z,sunp,temperature,7,NA
2023-05-13T00:00:00Z,sunp,temperature,8,NA
2023-05-13T00:00:00Z,sunp,temperature,9,NA
2023-05-13T00:00:00Z,sunp,temperature,10,NA
