datetime,depth,observation,variable,site_id
2021-08-19T00:00:00Z,1,24.154499375,temperature,sunp
2021-08-20T00:00:00Z,1,24.36601,temperature,sunp
2021-08-21T00:00:00Z,1,24.873752222222222,temperature,sunp
2021-08-22T00:00:00Z,1,24.417158055555557,temperature,sunp
2021-08-23T00:00:00Z,1,23.913027361111112,temperature,sunp
2021-08-24T00:00:00Z,1,24.257318333333338,temperature,sunp
2021-08-25T00:00:00Z,1,24.59488805555555,temperature,sunp
2021-08-26T00:00:00Z,1,25.040908958333333,temperature,sunp
2021-08-27T00:00:00Z,1,25.538206180555555,temperature,sunp
2021-08-28T00:00:00Z,1,24.492318333333333,temperature,sunp
2021-08-29T00:00:00Z,1,23.533540625,temperature,sunp
2021-08-30T00:00:00Z,1,23.318169861111112,temperature,sunp
2021-08-31T00:00:00Z,1,23.180164027777774,temperature,sunp
2021-09-01T00:00:00Z,1,22.89737472222222,temperature,sunp
2021-09-02T00:00:00Z,1,22.369316875,temperature,sunp
2021-09-03T00:00:00Z,1,21.837935833333333,temperature,sunp
2021-09-04T00:00:00Z,1,21.48048111111111,temperature,sunp
2021-09-05T00:00:00Z,1,21.255999791666667,temperature,sunp
2021-09-06T00:00:00Z,1,21.17531361111111,temperature,sunp
2021-09-07T00:00:00Z,1,21.06346034722222,temperature,sunp
2021-09-08T00:00:00Z,1,21.03350805555555,temperature,sunp
2021-09-09T00:00:00Z,1,21.130554375,temperature,sunp
2021-09-10T00:00:00Z,1,20.858383333333332,temperature,sunp
2021-09-11T00:00:00Z,1,20.42558236111111,temperature,sunp
2021-09-12T00:00:00Z,1,20.284511944444443,temperature,sunp
2021-09-13T00:00:00Z,1,20.467902847222224,temperature,sunp
2021-09-14T00:00:00Z,1,20.527754722222223,temperature,sunp
2021-09-15T00:00:00Z,1,20.589167430555555,temperature,sunp
2021-09-16T00:00:00Z,1,20.668832291666668,temperature,sunp
2021-09-17T00:00:00Z,1,20.436772569444443,temperature,sunp
2021-09-18T00:00:00Z,1,20.710650069444444,temperature,sunp
2021-09-19T00:00:00Z,1,20.530720972222223,temperature,sunp
2021-09-20T00:00:00Z,1,20.484961527777777,temperature,sunp
2021-09-21T00:00:00Z,1,20.217243611111112,temperature,sunp
2021-09-22T00:00:00Z,1,20.225033680555555,temperature,sunp
2021-09-23T00:00:00Z,1,20.356930277777774,temperature,sunp
2021-09-24T00:00:00Z,1,20.390651458333338,temperature,sunp
