datetime,observation,site_id,depth,variable
2025-01-07T00:00:00Z,0,bvre,0,temperature
2025-01-14T00:00:00Z,0,bvre,0,temperature
2025-01-22T00:00:00Z,0,bvre,0,temperature
2025-01-30T00:00:00Z,2.097270088701748,bvre,0,temperature
2025-02-07T00:00:00Z,5.816900595490779,bvre,0,temperature
2025-02-23T00:00:00Z,2.2077914114244663,bvre,0,temperature
2025-02-24T00:00:00Z,3.9627676864454315,bvre,0,temperature
2025-03-03T00:00:00Z,5.933885169960945,bvre,0,temperature
2025-03-12T00:00:00Z,15.424281886676624,bvre,0,temperature
2025-03-19T00:00:00Z,14.328769435456422,bvre,0,temperature
2025-03-20T00:00:00Z,0,bvre,0,temperature
2025-03-27T00:00:00Z,13.758499301669303,bvre,0,temperature
2025-03-28T00:00:00Z,15.314301722278799,bvre,0,temperature
2025-04-13T00:00:00Z,14.398034053717481,bvre,0,temperature
2025-04-21T00:00:00Z,23.625217407398566,bvre,0,temperature
2025-04-28T00:00:00Z,19.856316013940557,bvre,0,temperature
2025-05-23T00:00:00Z,18.15918194515251,bvre,0,temperature
2025-06-23T00:00:00Z,31.544196992199545,bvre,0,temperature
2025-06-24T00:00:00Z,30.993707686885045,bvre,0,temperature
2025-07-18T00:00:00Z,30.69990417677286,bvre,0,temperature
2025-07-26T00:00:00Z,31.58654067268867,bvre,0,temperature
2025-08-26T00:00:00Z,22.320946258894196,bvre,0,temperature
2025-08-27T00:00:00Z,22.069888381748115,bvre,0,temperature
2025-09-11T00:00:00Z,22.359274663690826,bvre,0,temperature
2025-09-12T00:00:00Z,24.385538716756344,bvre,0,temperature
2025-09-19T00:00:00Z,24.58091908562176,bvre,0,temperature
2025-09-20T00:00:00Z,24.5882647159184,bvre,0,temperature
2025-10-05T00:00:00Z,21.042484899053193,bvre,0,temperature
2025-10-06T00:00:00Z,22.065560338916953,bvre,0,temperature
2025-10-22T00:00:00Z,14.758208533109382,bvre,0,temperature
2025-10-30T00:00:00Z,11.717358419767493,bvre,0,temperature
2025-11-06T00:00:00Z,11.173417023530988,bvre,0,temperature
2025-11-23T00:00:00Z,11.361912767455465,bvre,0,temperature
2025-12-01T00:00:00Z,3.735430385766904,bvre,0,temperature
