datetime,site_id,variable,depth,observation
2018-08-23T00:00:00Z,SUGG,temperature,0.5,29.912708333333335
2018-08-23T00:00:00Z,SUGG,temperature,0.75,29.567916666666665
2018-08-23T00:00:00Z,SUGG,temperature,1,29.101041666666667
2018-11-27T00:00:00Z,SUGG,temperature,0,18.900625
2018-11-27T00:00:00Z,SUGG,temperature,0.25,18.923958333333335
2018-11-27T00:00:00Z,SUGG,temperature,0.5,18.925833333333333
2018-11-27T00:00:00Z,SUGG,temperature,0.75,18.924583333333334
2018-11-27T00:00:00Z,SUGG,temperature,1,18.92
2019-04-04T00:00:00Z,SUGG,temperature,0,21.191875
2019-04-04T00:00:00Z,SUGG,temperature,0.25,21.1525
2019-04-04T00:00:00Z,SUGG,temperature,0.5,21.083541666666665
2019-04-04T00:00:00Z,SUGG,temperature,0.75,20.964791666666667
2019-04-04T00:00:00Z,SUGG,temperature,1,20.721458333333334
2019-04-20T00:00:00Z,SUGG,temperature,0,23.467916666666667
2019-04-20T00:00:00Z,SUGG,temperature,0.25,23.47479166666667
2019-04-20T00:00:00Z,SUGG,temperature,0.5,23.47375
2019-04-20T00:00:00Z,SUGG,temperature,0.75,23.469791666666666
2019-04-20T00:00:00Z,SUGG,temperature,1,23.464375
2019-05-06T00:00:00Z,SUGG,temperature,0,28.267708333333335
2019-05-06T00:00:00Z,SUGG,temperature,0.25,27.38375
2019-05-06T00:00:00Z,SUGG,temperature,0.5,26.296875
2019-05-06T00:00:00Z,SUGG,temperature,0.75,26.148125
2019-05-06T00:00:00Z,SUGG,temperature,1,26.107083333333332
2019-06-23T00:00:00Z,SUGG,temperature,0,32.293125
2019-06-23T00:00:00Z,SUGG,temperature,0.25,31.970416666666665
2019-06-23T00:00:00Z,SUGG,temperature,0.5,31.19125
2019-06-23T00:00:00Z,SUGG,temperature,0.75,30.360416666666666
2019-06-23T00:00:00Z,SUGG,temperature,1,29.355625
2019-09-11T00:00:00Z,SUGG,temperature,0,30.102083333333333
2019-09-11T00:00:00Z,SUGG,temperature,0.25,30.035625
2019-09-11T00:00:00Z,SUGG,temperature,0.5,29.884166666666665
2019-09-11T00:00:00Z,SUGG,temperature,0.75,29.639375
2019-09-11T00:00:00Z,SUGG,temperature,1,28.847291666666667
2019-10-13T00:00:00Z,SUGG,temperature,0,27.13625
2019-10-13T00:00:00Z,SUGG,temperature,0.25,26.569791666666667
2019-10-13T00:00:00Z,SUGG,temperature,0.5,26.092916666666667
2019-10-13T00:00:00Z,SUGG,temperature,0.75,25.862291666666668
2019-10-13T00:00:00Z,SUGG,temperature,1,25.719583333333333
2019-11-30T00:00:00Z,SUGG,temperature,0,18.627083333333335
2019-11-30T00:00:00Z,SUGG,temperature,0.25,18.448125
2019-11-30T00:00:00Z,SUGG,temperature,0.5,18.227708333333332
2019-11-30T00:00:00Z,SUGG,temperature,0.75,18.060833333333335
2019-11-30T00:00:00Z,SUGG,temperature,1,17.734583333333333
2019-12-16T00:00:00Z,SUGG,temperature,0,18.426875
2019-12-16T00:00:00Z,SUGG,temperature,0.25,18.3
2019-12-16T00:00:00Z,SUGG,temperature,0.5,18.170625
2019-12-16T00:00:00Z,SUGG,temperature,0.75,18.009166666666665
2019-12-16T00:00:00Z,SUGG,temperature,1,17.898541666666667
2020-01-17T00:00:00Z,SUGG,temperature,0,19.554583333333333
2020-01-17T00:00:00Z,SUGG,temperature,0.25,18.840208333333333
2020-01-17T00:00:00Z,SUGG,temperature,0.5,18.349375
2020-01-17T00:00:00Z,SUGG,temperature,0.75,17.665416666666665
2020-01-17T00:00:00Z,SUGG,temperature,1,17.44625
2020-02-02T00:00:00Z,SUGG,temperature,0,14.567291666666666
2020-02-02T00:00:00Z,SUGG,temperature,0.25,14.558541666666668
2020-02-02T00:00:00Z,SUGG,temperature,0.5,14.550208333333334
2020-02-02T00:00:00Z,SUGG,temperature,0.75,14.539583333333333
2020-02-02T00:00:00Z,SUGG,temperature,1,14.525208333333332
