datetime,site_id,depth,observation,variable
2017-08-19T00:00:00Z,SUGG,0,31.06595744680851,temperature
2017-08-19T00:00:00Z,SUGG,0.25,30.192222222222224,temperature
2017-08-19T00:00:00Z,SUGG,0.5,29.27413043478261,temperature
2017-08-19T00:00:00Z,SUGG,0.75,29.00404255319149,temperature
2017-08-19T00:00:00Z,SUGG,1,28.937872340425532,temperature
2017-08-19T00:00:00Z,SUGG,NA,29.658,temperature
2017-08-20T00:00:00Z,SUGG,0,31.602978723404256,temperature
2017-08-20T00:00:00Z,SUGG,0.25,30.59979166666667,temperature
2017-08-20T00:00:00Z,SUGG,0.5,29.765208333333337,temperature
2017-08-20T00:00:00Z,SUGG,0.75,29.127916666666668,temperature
2017-08-20T00:00:00Z,SUGG,1,28.80625,temperature
2017-08-21T00:00:00Z,SUGG,0,29.682916666666667,temperature
2017-08-21T00:00:00Z,SUGG,0.25,29.309375,temperature
2017-08-21T00:00:00Z,SUGG,0.5,29.065833333333337,temperature
2017-08-21T00:00:00Z,SUGG,0.75,28.879375,temperature
2017-08-21T00:00:00Z,SUGG,1,28.7675,temperature
2017-08-22T00:00:00Z,SUGG,0,30.59125,temperature
2017-08-22T00:00:00Z,SUGG,0.25,29.891063829787235,temperature
2017-08-22T00:00:00Z,SUGG,0.5,29.163125,temperature
2017-08-22T00:00:00Z,SUGG,0.75,28.897291666666668,temperature
2017-08-22T00:00:00Z,SUGG,1,28.652916666666663,temperature
2017-08-23T00:00:00Z,SUGG,0,30.56793103448276,temperature
2017-08-23T00:00:00Z,SUGG,0.25,30.396206896551725,temperature
2017-08-23T00:00:00Z,SUGG,0.5,29.70344827586207,temperature
2017-08-23T00:00:00Z,SUGG,0.75,28.941724137931036,temperature
2017-08-23T00:00:00Z,SUGG,1,28.567241379310342,temperature
2017-08-25T00:00:00Z,SUGG,0,30.6975,temperature
2017-08-25T00:00:00Z,SUGG,0.25,30.50375,temperature
2017-08-25T00:00:00Z,SUGG,0.5,29.924285714285716,temperature
2017-08-25T00:00:00Z,SUGG,0.75,29.1775,temperature
2017-08-25T00:00:00Z,SUGG,1,28.64125,temperature
2017-08-26T00:00:00Z,SUGG,0,30.407916666666665,temperature
2017-08-26T00:00:00Z,SUGG,0.25,30.25125,temperature
