datetime,site_id,variable,depth,observation
2016-12-07T00:00:00Z,ccre,temperature,NA,NA
2017-01-08T00:00:00Z,ccre,temperature,NA,NA
2017-01-08T00:00:00Z,ccre,temperature,NA,NA
2017-03-13T00:00:00Z,ccre,temperature,NA,NA
2017-03-13T00:00:00Z,ccre,temperature,NA,NA
2017-03-22T00:00:00Z,ccre,temperature,NA,NA
2017-03-22T00:00:00Z,ccre,temperature,NA,NA
2017-03-29T00:00:00Z,ccre,temperature,NA,NA
2017-03-29T00:00:00Z,ccre,temperature,NA,NA
2017-04-14T00:00:00Z,ccre,temperature,NA,NA
2017-04-14T00:00:00Z,ccre,temperature,NA,NA
2017-04-30T00:00:00Z,ccre,temperature,NA,NA
2017-04-30T00:00:00Z,ccre,temperature,NA,NA
2017-05-16T00:00:00Z,ccre,temperature,NA,NA
2017-05-16T00:00:00Z,ccre,temperature,NA,NA
2017-05-25T00:00:00Z,ccre,temperature,NA,NA
2017-05-25T00:00:00Z,ccre,temperature,NA,NA
2017-06-01T00:00:00Z,ccre,temperature,NA,NA
2017-06-01T00:00:00Z,ccre,temperature,NA,NA
2017-07-19T00:00:00Z,ccre,temperature,NA,NA
2017-08-04T00:00:00Z,ccre,temperature,NA,NA
2017-08-20T00:00:00Z,ccre,temperature,NA,NA
2017-09-21T00:00:00Z,ccre,temperature,NA,NA
2017-09-30T00:00:00Z,ccre,temperature,NA,NA
2017-11-24T00:00:00Z,ccre,temperature,NA,NA
2017-12-03T00:00:00Z,ccre,temperature,NA,NA
2017-12-19T00:00:00Z,ccre,temperature,NA,NA
2018-01-04T00:00:00Z,ccre,temperature,NA,NA
2018-02-05T00:00:00Z,ccre,temperature,NA,NA
2018-03-16T00:00:00Z,ccre,temperature,NA,NA
2018-03-25T00:00:00Z,ccre,temperature,NA,NA
2018-04-10T00:00:00Z,ccre,temperature,NA,NA
2018-04-26T00:00:00Z,ccre,temperature,NA,NA
2018-05-12T00:00:00Z,ccre,temperature,NA,NA
2018-06-04T00:00:00Z,ccre,temperature,NA,NA
2018-08-23T00:00:00Z,ccre,temperature,NA,NA
2018-10-03T00:00:00Z,ccre,temperature,NA,NA
2018-10-19T00:00:00Z,ccre,temperature,NA,NA
2018-11-04T00:00:00Z,ccre,temperature,NA,NA
2018-11-11T00:00:00Z,ccre,temperature,NA,NA
2018-12-06T00:00:00Z,ccre,temperature,NA,NA
2018-12-29T00:00:00Z,ccre,temperature,NA,NA
2019-03-19T00:00:00Z,ccre,temperature,NA,NA
2019-03-28T00:00:00Z,ccre,temperature,NA,NA
2019-04-04T00:00:00Z,ccre,temperature,NA,NA
2019-05-06T00:00:00Z,ccre,temperature,NA,NA
2019-05-15T00:00:00Z,ccre,temperature,NA,NA
2019-07-25T00:00:00Z,ccre,temperature,NA,NA
2019-09-20T00:00:00Z,ccre,temperature,NA,NA
2019-09-27T00:00:00Z,ccre,temperature,NA,NA
2020-02-02T00:00:00Z,ccre,temperature,NA,NA
2020-03-30T00:00:00Z,ccre,temperature,NA,NA
2020-04-15T00:00:00Z,ccre,temperature,NA,NA
2020-04-22T00:00:00Z,ccre,temperature,NA,NA
2020-05-24T00:00:00Z,ccre,temperature,NA,NA
2020-06-09T00:00:00Z,ccre,temperature,NA,NA
2020-07-04T00:00:00Z,ccre,temperature,NA,NA
2020-07-11T00:00:00Z,ccre,temperature,NA,NA
2020-07-27T00:00:00Z,ccre,temperature,NA,NA
2020-09-06T00:00:00Z,ccre,temperature,NA,NA
2020-09-22T00:00:00Z,ccre,temperature,NA,NA
2020-10-08T00:00:00Z,ccre,temperature,NA,NA
2020-10-15T00:00:00Z,ccre,temperature,NA,NA
2020-11-16T00:00:00Z,ccre,temperature,NA,NA
2020-12-11T00:00:00Z,ccre,temperature,NA,NA
2020-12-27T00:00:00Z,ccre,temperature,NA,NA
2021-01-12T00:00:00Z,ccre,temperature,NA,NA
2021-01-28T00:00:00Z,ccre,temperature,NA,NA
2021-02-04T00:00:00Z,ccre,temperature,NA,NA
2021-03-08T00:00:00Z,ccre,temperature,NA,NA
2021-04-02T00:00:00Z,ccre,temperature,NA,NA
2021-05-04T00:00:00Z,ccre,temperature,NA,NA
2021-05-11T00:00:00Z,ccre,temperature,1,19.34685625
2021-05-11T00:00:00Z,ccre,temperature,2,19.136070217391303
2021-05-11T00:00:00Z,ccre,temperature,3,19.094177826086955
2021-05-11T00:00:00Z,ccre,temperature,4,18.72684043478261
2021-05-11T00:00:00Z,ccre,temperature,5,17.955196304347826
2021-05-11T00:00:00Z,ccre,temperature,6,16.697604782608696
2021-05-11T00:00:00Z,ccre,temperature,7,14.777350869565218
2021-05-11T00:00:00Z,ccre,temperature,8,13.254604130434782
2021-05-11T00:00:00Z,ccre,temperature,9,12.575164130434782
2021-05-11T00:00:00Z,ccre,temperature,10,10.742135
2021-05-11T00:00:00Z,ccre,temperature,11,10.03590004347826
2021-05-11T00:00:00Z,ccre,temperature,12,9.309159934782608
2021-05-11T00:00:00Z,ccre,temperature,13,9.123214304347826
2021-05-20T00:00:00Z,ccre,temperature,1,20.819132430555555
2021-05-20T00:00:00Z,ccre,temperature,2,19.724248055555556
2021-05-20T00:00:00Z,ccre,temperature,3,19.09710048611111
2021-05-20T00:00:00Z,ccre,temperature,4,18.63825263888889
2021-05-20T00:00:00Z,ccre,temperature,5,18.165179166666668
