datetime,observation,site_id,depth,variable
2018-02-05T00:00:00Z,2.890001976200807,ccre,0,temperature
2018-03-16T00:00:00Z,7.775742034367937,ccre,0,temperature
2018-03-25T00:00:00Z,7.25779008443115,ccre,0,temperature
2018-04-10T00:00:00Z,10.516270455393908,ccre,0,temperature
2018-04-26T00:00:00Z,15.029346691917965,ccre,0,temperature
2018-05-12T00:00:00Z,23.892751205023217,ccre,0,temperature
2018-06-04T00:00:00Z,25.346231114402713,ccre,0,temperature
2018-08-23T00:00:00Z,25.138306955395592,ccre,0,temperature
2018-10-03T00:00:00Z,22.458963027902257,ccre,0,temperature
2018-10-19T00:00:00Z,18.363496112010694,ccre,0,temperature
2018-11-04T00:00:00Z,13.862834023945084,ccre,0,temperature
2018-11-11T00:00:00Z,11.327979455039667,ccre,0,temperature
2018-12-06T00:00:00Z,4.926692936699453,ccre,0,temperature
2018-12-29T00:00:00Z,6.798706316380191,ccre,0,temperature
2019-03-19T00:00:00Z,8.578127881723361,ccre,0,temperature
2019-03-28T00:00:00Z,10.829818106894379,ccre,0,temperature
2019-04-04T00:00:00Z,9.560772164729542,ccre,0,temperature
2019-05-06T00:00:00Z,21.36935867320409,ccre,0,temperature
2019-05-15T00:00:00Z,21.341784559078633,ccre,0,temperature
